SMILES,ID
CC(C)OC(=O)Cc1ccc(F)cc1,f6582b615b
Cn1cc(-c2ccc(F)cc2)c(C(=O)N2CCCCC2Cc2nc3ccccc3s2)n1,d750a9d6d8
O=C(Nc1ccc(Cl)cc1)C1=CCN(c2ncccn2)CC1,06be48743c
NC(=O)c1cc(-c2ccccn2)ccc1Cl,b531077822
CCOc1cccc(O)c1-c1cc(C2CCCN(C(=O)OC(C)(C)C)C2)nc(N)n1,f408a6eb8c
O=CCN(C(=O)C1CCCCC1)c1ccccn1,7889f3f8bd
COC(=O)C=Cc1ccccc1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)OC)cc1,92ea9ddfd8
Cc1c(COC(C)(C)C(=O)NCc2ccc(C(=O)O)cc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C(F)(F)F)cc1,454f984882
CS(=O)(=O)Nc1ccc(CNC(=O)C=Cc2ccc(C(F)(F)F)nc2N2CCC(O)C2)cc1F,d466a39630
O=C(CCl)N1CCCCC1,6dbd64f43f
Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1Cc1ccc(C(=O)N2CCC(C)(O)CC2)cc1,9f576c7efb
Cc1oc(-c2cccs2)nc1COc1ccc(CN(CC(=O)O)S(=O)(=O)N(C)C)cc1,35a68681de
COc1ccc(NC(=O)c2scc(-c3ccccc3)c2N)cc1,afb63562f9
CC(C)(C)OC(=O)c1nc(N2CCc3cccc(C(=O)Nc4nc5ccccc5s4)c3C2)ccc1CCCOc1ccnc(Cl)c1,893e2cc8ee
CCCc1cc2cc(OC)c(F)cc2c(O)c1-c1ccccc1,e4e9888043
Cc1ccc(CCC(=O)N2C[C@H](C)N(Cc3ccc(F)cc3)C[C@H]2C)c(OCC(=O)O)c1,1ca9a5d64c
Cn1ncc(Br)c1NC(=O)c1cccc(-c2ccc(F)cc2)c1,977a14fbf9
COC(=O)[C@@H](NC(=O)c1ccc(C#C/C=C/CC(O)CO)cc1)C(C)(C)N,8e260c3d50
CCOC(=O)COc1ccc(SCc2cc(C#Cc3ccccc3)cc(OCC(C)C)c2)cc1C,e9a714056f
Cc1cc(F)ccc1C1C2CN(C(=O)CN3CCCC3)CC2CN1C(=O)N(C)C(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,3c2dfe7c01
O=C(O)c1cn(C2CC2)c2cc(N3CCNC(c4cc[nH]n4)C3)c(F)cc2c1=O,035b216fe7
CC(O)c1ncnc(Cl)c1I,c4939d1224
C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)NCc2cc(-c3ccccc3)ccc21,66ef2dbd9c
C=CCC=CC(=O)Oc1cc(C(=O)CNC(C)C)ccc1OC(=O)C1CC(C)(C)C1,e06a61a7f8
O=C(CCC(=O)N1C[C@H](Cc2ccccc2)C[C@H]1C(=O)Nc1ccc(Oc2ccc(F)cc2)cc1)c1cccs1,2395b23810
CCn1c(CCCc2ccc(-c3ccc(NS(C)(=O)=O)cn3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O,8b7d01d336
Cc1cc(F)ccc1[C@H]1CN(S(=O)(=O)C2CC2)CC[C@@H]1C(=O)N(C)[C@@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,51f85d34e1
O=C(NCCc1ccc(CN2CCCC2)cc1)c1ccc(C2CCCCC2)c(Cl)c1,af25159f5d
Cn1ncc2cc(Oc3ccc([N+](=O)[O-])cc3F)c(N=C(c3ccccc3)c3ccccc3)cc21,0ed6650a04
O=C(O)C(Cl)(Cl)CCCCCCCCCCc1ccccc1,8fd6ee7b9f
Cc1ccn(-c2ccc(C(=O)N3Cc4cccnc4Nc4ccccc43)c(Cl)c2)n1,3c48a5b57b
Cc1cccc2c1ccn2C(=O)OC(C)(C)C,f53cf0aa59
CC(C)(C)OC(=O)N1CCC(S(=O)(=O)c2ccc(C#N)cc2)CC1,edd265179b
Cc1c(Nc2ccccc2[N+](=O)[O-])c(C(=O)[O-])n(C)c1C,f3b617fdf6
CC(C)CN(Cc1ccnc(-c2cccc(S(C)(=O)=O)c2)c1)S(=O)(=O)c1ccccc1Cl,8a476a5d85
Cc1cc(C[C@@H](OC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCC3(CCN(C)CC3)CC2)cc2cn[nH]c12,61bc11f8b6
CNC(=S)NCCCCC(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)C(O)C(=O)OC(C)C,283092637f
COc1cc(-c2cccc(CN(C)C3CCN(Cc4ccnc(-c5cc(OC)c(OC)c(OC)c5)c4)CC3)c2)cc(OC)c1OC,63b3a147c2
COC(C(=O)NCc1ccc(C#N)cc1)c1cc(-c2ccccc2)ccc1F,14516b4839
CCNC(=O)c1cccs1,47199b5fa9
CN1CCC(c2ccc(Nc3ncc(C(F)(F)F)c(CCc4ccccc4C4(C(N)=O)CC4)n3)cc2)CC1,d1f1c2060b
C=CCOc1cc(OC)ccc1[N+](=O)[O-],b0c05dda98
N#CCc1cccc(NC(=O)c2cccc(-c3cccc(F)c3)n2)c1,fea990387b
C=CCC1CC[C@@H](C(=O)OCc2ccccc2)N1,914147f4b3
CC(=O)NCCC(NC(=O)C1(NC(=O)OC(C)(C)C)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,7d8261e010
O=S(=O)(c1ccc(Br)cc1)N1CCC(O)CC1,b70cddacaa
COc1cc(C(=O)c2ccc(Br)cc2)ccc1OC1CCCC1,6bf43ab8d1
O=C(CC(F)(F)F)NNc1nncc(N2CCC(c3ccccc3)CC2)c1Cl,f5a670a980
CCCCC(=O)Nc1ccc(-c2ccc(C(=O)CC(CCc3ccccc3)C(=O)NS(C)(=O)=O)cc2)cc1,0eca9ef1a9
O=C(O)C1CCc2ccccc2O1,5128130898
CC(=O)C1CCOCC1,259cd4ee83
CN(C)C(=O)CN1CCN(Cc2cc3nc(Cl)nc(N4CCOCC4)c3s2)CC1,26f1e4ce4e
CN(C)S(=O)(=O)n1ncc(-c2ccc(C3(c4ccc(Cl)cc4)CCN(C(=O)OC(C)(C)C)CC3)cc2)c1C1CC1,e4d934c66c
COc1cc(Nc2ncc3c(C)nc(-c4cccc(-c5ccccc5C(F)(F)F)c4)n3n2)cc(OC)c1OC,c4c71d0d8b
CCC=Cc1cccc(C(=O)c2ccc(F)cc2)c1C,341b701790
COC(=O)c1cc(Cl)cc(N(Cc2ccccc2)S(C)(=O)=O)c1,8ce316c037
CC(=O)N1CCc2sc(C(=O)CCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2C1,c20a0bce04
O=C(O)[C@H](CC1CCCCC1)N1Cc2c(F)cccc2C1=O,c40d2de3d9
CC(=O)Nc1ccc(-c2ccc(C(C)=O)o2)cc1,5ae3b1a91f
COc1cccc(-n2nnn(C)c2=O)c1COc1ccn(-c2ccc(Br)cc2)n1,60bc8d7bed
COc1cccc2nc(-c3c(Cl)cc(O)cc3Cl)c(Nc3ccc4c(c3)OCCO4)n12,cb386f6d10
CCCN(CCCCc1c[nH]c2ccc(F)cc12)C1COc2cccc(OC)c2C1,943034c365
N#Cc1ccc(Oc2ccc3c(c2)COB3O)c(CO)c1,0518f90813
Cc1ccc(C#Cc2cnc3cc(C)nn3c2)cc1,420ec23551
NCCNC(=S)Nc1cccc2c1CC(=O)N2,6ca1d23493
FC(F)(F)c1ccc2nc(N3CCN(c4c(Cl)cccc4Cl)CC3)[nH]c2c1,09abb2453f
N#Cc1cc(C=O)ccc1Oc1ccc(Cl)nc1,e36fc541b7
CC(=O)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,47b658758a
COC(=O)c1ccc2c(c1)c(C(C)=O)cn2S(=O)(=O)c1ccccc1,d52974ac81
CCCc1c(OC(C(=O)O)c2ccccc2)ccc(C(C)(C)C)c1CO[SiH](C)C,94c9fdd567
Cc1cc(C(=O)O)sc1Br,dd762a9dde
COC(=O)Nc1ccc(-c2ccccc2C(F)(F)F)cc1,958c1fb87a
CC(C)(C)[Si](C)(C)OC[C@@H]1C[C@@H](Nc2ncnc(Cl)c2F)C[C@@H]1O[Si](C)(C)C(C)(C)C,eb49bd3919
CCOc1cc(Cl)c(S(=O)(=O)NC(C)(C)C)cc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCC(O)CO)CC1,bcfe5a6ac7
CC(C)C(NC(=O)OC(C)(C)C)C(=O)N(C)CCc1ccccc1,cb83131aa7
COc1cccc(C2(C(=O)NS(N)(=O)=O)CCN(c3ncccn3)CC2)c1,86248b2bae
COC(=O)CNS(=O)(=O)c1ccc(C)cc1,e55d632c7c
CCOc1cc2c(Nc3ccc4cn[nH]c4c3)c(C#N)cnc2cc1OC,3bc87b89ac
COC1c2ccccc2C(=O)N1CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1,74f54cfa47
O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NO,591ac4150d
CN(c1ccccc1Br)C1CCN(C(=O)CNC(=O)c2ccc(-c3ccccc3)cc2)CC1,25340b37eb
CC(C)(C)OC(=O)NCc1cnc(NC(=O)C(F)(F)F)s1,6a619b430d
CC(N)C(=O)N1N=C(c2cc(F)ccc2F)SC1(CCCN)c1ccccc1,bdbcec1e1c
CCN(CC)C(=O)c1ccc2c(c1)Oc1c(O)cccc1N2C1CCN(Cc2ccccc2)CC1,7fc2840a67
CCCc1nc(C)n(-c2ccc(F)cc2)c(=O)c1Cc1ccc(-c2ccccc2C#N)cc1,438fb01930
Cc1ccc2c(N3CCN(CCc4cccc(N5C[C@H]6CCCN6C5=O)c4)CC3)cccc2n1,1fe975deff
CN(C(=O)OC(C)(C)C)c1cc(Oc2ccc(O)c(C(C)(C)C)c2)ccc1[N+](=O)[O-],c8a60082ce
Cc1nccn1-c1ccc(Nc2nc3c(c(CC4CCCC4)n2)CN(C(=O)OC(C)(C)C)CC3)cc1,1be7fb522a
CC(C)(O)CCc1ccc2c(n1)-c1sc(-c3ncnn3-c3ccc(F)cc3F)cc1CCO2,855ea1568c
NCCCNc1cccc2nccn12,82ad90908d
CN(CC(N)=O)c1ccc(Cc2ccc(OC(F)F)c(-c3cccc(Cl)c3)c2)cn1,824b31ec25
CC(C)(C)OC(=O)N(Cc1ccc(-c2cccc(C=O)c2)cc1)C1Cc2ccccc2C1,c10036d29b
CC(=O)Nc1ccc(-c2ccc3cc(OCc4c(-c5c(Cl)cccc5Cl)noc4C(C)C)ccc3c2)cc1,38b047ed86
O=C(CCC(O)=NO)c1cccs1,f7e94bb783
CN1C(=O)CC(C)(C)c2ccc(B3OC(C)(C)C(C)(C)O3)cc21,d3add65949
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5ccc(C6(CCCCN(C[C@H](O[Si](C)(C)C(C)(C)C)c7ccc(O)c8[nH]c(=O)ccc78)C(=O)OC(C)(C)C)SCCS6)cc5)c4)cc23)c1,1c20aa869b
CC(C)(C)OC(=O)C(CC(=O)CN1CCOCC1)Cc1cccc2ccccc12,f0f7e011ae
O=C(NNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=NC1)c1ccccc1,a7eb752293
Cc1ccc(S(=O)(=O)n2cc(-c3ccsc3)c(OCc3ccccc3)n2)cc1,e30e507e35
Cc1ccc2c(C(=O)O)c(Cl)ccc2n1,dedbba865c
COP(=O)(OC)C(NC(=O)OC(C)(C)C)c1ccc(C(=O)O)cc1,1939857f97
CNC(=O)Oc1ccc2c(c1)c1c(n2C)C(NC2CC2)CC1,21d309f8bb
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCOC1=O,d277328919
CC(C)(C)OC(=O)N1CCC(c2ccccc2C#N)CC1,831c2eb3df
O=C(O)c1cncc2cccc(Cl)c12,27015bf469
COC[C@H]1O[C@@H](n2cnc3c(NCCc4ccccc4)nc(CNC4CCCCC4)nc32)[C@H](O)[C@@H]1O,7931a0b67d
CCOc1ccc(C2(C(=O)O)CC(F)(F)C2(F)F)cc1,6bb55c161d
CC(C)(C)[Si](C)(C)O[C@@H]1CO[C@@H]2[C@H](Oc3nc4cc(Cl)c(-c5ccc([C@H]6CC[C@@H](OC(=O)N7CCOCC7)CC6)cc5)nc4n3COCC[Si](C)(C)C)CO[C@@H]21,061da38a60
CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)COc1ccc(N)cc1,8cebb1b921
Cc1ccc(O[C@H](C)C(=O)O)cc1,d82b7e515a
COC(=O)c1cc(C(=O)NCCC#N)cc(C(C)(C)C)c1,e01162076c
COc1ccc(-c2ncnc3c(C(=O)N[C@@H]4CC[C@@H](NC(C)=O)CC4)c(C)[nH]c23)c(OCC2CC2)c1,28810f2df0
Cc1n[nH]c(C)c1-c1cnc2oc(-c3ccc(C4(NC(=O)OC(C)(C)C)CCC4)cc3)c(-c3ccccc3)c2n1,57f0ad0273
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccc2ccccc2c1,215f324032
Cc1c(N)cccc1CO,39acbf2640
COC(=O)C(Cc1ccc(OCCOc2ccc3ncccc3c2)cc1)C(=O)OC,813402c90a
CC(C)C1=NC(NC(=O)OC(C)(C)C)C(=O)Nc2ccccc21,37f61afcaa
CCOC(=O)c1csc(NC(=O)OC(C)(C)C)n1,602d75e3b3
COc1cccc(/C=C/c2cc(=O)n3c(C)csc3n2)c1OCC1CC1,0444bbf01b
O=C1O[C@@H](COc2cnsn2)CN1c1ccccc1,f03da7afb4
c1ccc(COc2ccc(-c3c4c(nc5ccccc35)CCCC4)cc2)cc1,64abaebff3
Cc1nsc(N)c1N1CCCC1,af80711c7e
CC(C)COc1ccc(Cl)cc1Cc1nc(-c2nc3cc(CCO)ccc3[nH]2)co1,d39078ba80
Cc1c(F)ccc(-n2nnn(C)c2=O)c1CO,c2fd4ac803
CNc1ccnc(N[C@@H]2CC[C@H](NC(=O)c3ccc(F)c(F)c3)CC2)n1,651d68bf5b
O=C1NCCC(F)(F)C[C@H]1N(CC1CCNCC1)S(=O)(=O)c1ccc(Cl)cc1,82f654763a
COCCNS(=O)(=O)c1cccc(-c2cccc(-c3cc(-c4ccc(C(F)(F)F)cc4)cc(C)n3)n2)c1,ed2a9b2d47
O=C(O)c1ccc(-c2ccc(OCc3ccccc3)cc2)cc1,ff8938441b
CC(=O)N1CCCc2cc(CO)ccc21,b0296dd229
COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(C(F)(F)F)nn1-c1ccc(Cl)cn1)C2=O,ea293ed195
CC(O)CCCC(C#N)N(C)C(=O)OC(C)(C)C,06f514f94f
O=C(NCc1ccccc1Cl)N(CCO)CCO,ef6189e8fc
Cc1ccc(-c2ncccn2)c(C(=O)N2CCC[C@@H](C)[C@H]2CNc2nc3cc(F)ccc3o2)c1,2ef4716d5d
CON(C)C(=O)C1=CC2CN(C(=O)OC(C)(C)C)CC2C1,c16bed4471
Cc1ccc(S(=O)(=O)N2CCc3sc(C(=O)Nc4ccccc4N)cc3C2)cc1,177cb92d5f
CC(C)(C)c1ccccc1N1CCN(C(=O)c2ccc(OCC3CCN(C(=O)C(=O)O)CC3)cc2)CC1,9a8b6446a6
COc1ccc(-c2cc(Cl)cc3c2N(C)C(CN=[N+]=[N-])CO3)c(C)c1,49c25d7c83
COc1cc(OC(F)(F)F)ccc1-c1nc(OC)c(-n2cncc2C(=O)N2CCOCC2)cc1C,fc853e2293
CCOC(=O)C=Cc1ccc(N)cc1,851bbc86cc
Nc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCCC2)cn1,b07f2bbab5
COc1ccc(Cl)cc1-c1cc(Cl)cnc1N,473c0cae06
CCc1cc(C2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(CCc2ccccc2CC(N)=O)n1,f8c3f510c9
CCOC(=O)[C@H](C)N(C)c1ccccc1,68ee11966b
C=C(C)Cn1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)nc21,6e65f7e6c4
OCc1cccc(C2=CCCC2)c1,1014af5171
CCOC(=O)c1cnc2ccc(Cl)cc2c1Nc1ccc(N2CCN(C(=O)CC)CC2)c(C(F)(F)F)c1,697a113282
COC(=O)Cc1cccc(OCCNC2CCN(c3nc4ccc(Cl)cc4s3)C2)c1,3b1b5eb9fb
Cc1cnc(F)cc1C(=O)CC(c1ccc(Br)cc1)c1ccccc1C,9c9ec75c83
CC(C)(C)OC(=O)COc1cccc2c1CCCCC2NS(=O)(=O)c1cccc(-c2ccccc2)c1,61036441e5
Cc1cccc(C)c1NC(=O)CN1CCN([C@H]2CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C[C@H]2c2ccccc2)CC1,99a04c3752
O=c1[nH]c2cc(-c3c(F)cncc3F)c(-c3ccccc3F)nc2[nH]1,aaff3a7e96
Cc1nc(N2C[C@H]3C[C@H]3C2C(=O)O)ncc1-c1cc(C(F)(F)F)cc2[nH]ncc12,938f782609
CCn1cc(O)c(=O)c2ccccc21,ba3a273b03
COC(=O)c1cc(C(=O)c2ccc(N(C)c3ccc(Cl)cc3)cn2)ccc1Br,87e391ec23
CNC(=S)NCCSCc1ncccc1OC,517ed651b3
COc1ccc2cc(-c3ccnc(N(C)C)n3)cc(NC3CCNCC3)c2c1,135555434e
CC(=O)Nc1cc(O)c2cc(Br)ccc2n1,246b79fe34
Cc1cc(Nc2ccn[nH]2)nc(N2C[C@@H](C(=O)O)C[C@@H](NC(=O)OC(C)(C)C)C2)c1,ba8342aa30
Cc1n[nH]c(C)c1[C@H](C)NC(=O)COc1cc(C(F)(F)F)c2c(-c3ccccc3)nn(C)c2n1,482a062f19
O=C1c2ccccc2C(=O)N1CCCCn1cncn1,b2fcaa94d3
O=S(=O)(c1cccs1)N1CCc2ccc(OCCCN3CCCCC3)cc2C1,78ed97c05a
COC=C1CCC(c2cccc(F)c2F)CC1,463bba20ba
CC(=O)Nc1ccc(S(=O)CCCCOc2ccc3c(c2)C(C2CCCCC2)(C2CCCCC2)OC(=O)N3)cc1,b2ba83a3ac
COC(=O)C1(CO)CCNCC1,e62ec79b4f
c1cc2cc(NC3CCNCC3)ccc2cn1,091c42bdf1
CSc1nn2c(N)cc(N3CCN(C)CC3)nc2c1S(=O)(=O)c1ccccc1,b11a20bf50
NCc1ccc(Oc2ccccc2)c(F)c1,c19358e0b4
CC(C)(C)Cn1c(CO)nc2c(Cl)ncnc21,31751cb6ad
COC(=O)c1cccn1[Si](C(C)C)(C(C)C)C(C)C,aa146bfd80
Cc1nc(C)c(C2CCc3cc(-c4c(C5CCCCC5)c5ccc(C(=O)O)cc5n4CC(=O)N4CCOCC4)ccc3N2)s1,2afe6e2c07
Oc1ccc(C=NNc2ccc(F)cc2F)cc1O,b207cd6361
COc1ccc(CC(=O)NC(n2nnc3ccccc32)C(C)(Cl)Cl)cc1OC,7af402258c
CC(C)NC1CCCCC1O,a1765aab7c
Cc1cccnc1-c1ccc2c(Nc3ccc(C(C)(C)C)cc3)nc(C(=O)O)nc2n1,1afee07834
CCCCc1noc(C)c1COc1cc(C(=O)NCCO)[nH]n1,d061a65379
CSc1ccc(/C=C2/C(C)=C(CO)c3cc(F)ccc32)cc1,2f8d78d075
Fc1ccccc1COC1COC(CCl)OC1,c919b257b8
CCOC(=O)C1(F)CCNCC1,3922f3a72d
CCOC(=O)c1c(NC(=O)OC(C)(C)C)sc2ccc(Cl)nc12,ac8af33e0e
COc1cccc(CC2NC(=O)CN(C(C)=O)C2=O)c1OC,9882d1582b
CCCC(C(=O)OC)c1c(C)nc(N2CCCCC2)nc1-c1cccc2ncccc12,97223b0a27
C[C@H]1COc2c(NCCCc3cccnc3)c(F)c(N)c3c(=O)c(C#N)cn1c23,303e68479b
CCCC(F)(F)C[C@H](NC(=O)N1CCCOCC1)C(=O)NCC#N,1968ce7a02
CNC(=O)c1c(C)oc2cc(Oc3ccnc4cc(C(=O)N5CCC[C@H]5CO)sc34)ccc12,b53cfe3813
CCOC(=O)C1(C)CCC(Oc2ccc(NC(=O)C(=O)NN)cn2)CC1,05c84824f5
Cc1cccc2[nH]c(/C=C/c3ccccc3)nc12,3cb0a2a606
O=C(c1ccc(-c2ccccc2)cc1)N1CCc2ccoc2C1,5cba0e8b18
CN(C(=O)c1c(O)c2cccc3c2n(c1=O)CCO3)c1ccc(F)cc1,618714103f
COc1ccccc1N1CCN(CCCCn2ncc(=O)n(CCF)c2=O)CC1,34305a7ec9
CCCCOC(OCCCC)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(C)C,c83f0cb1e8
COc1ccc2c(c1)C(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(C)(C)O2,9442abb188
C=CC(O)C1CCCCC1,8f77f20dfc
C[C@@]12CCC(CC1=O)C2,b88d3a1ebe
CCn1ncc2c(NC3CCC(=O)CC3)c(C3=NOC(CO)(CO)C3)cnc21,9e6f174dc6
OC1CC2CC1CN(Cc1ccccc1)C2,40131bed27
CC(C)(C)OC(=O)Cc1ccc2c(c1)S(=O)(=O)N(COCC[Si](C)(C)C)C2=O,31fc52b23e
CCCN(CC1CC1)c1ccc(C(F)(F)F)cc1C(C)O,3bc3b57e3f
COC(=O)CCCC=CCC1C(O)CC(OCc2ccccc2Br)C1C=O,fe97687442
COc1cc2c(cc1OCC1CCCCO1)Nc1cc(-c3ccc([N+](=O)[O-])c(OC)c3)ccc1C(=O)N2,506ceaaed9
CCOC(=O)C1CCOc2c1cc(Cl)c(Oc1ccc(C(=O)O)cc1)c2Br,934f24b385
Cc1cc(-c2ccc(CN)cn2)ccn1,2ea7b73718
Cc1ccc(C(=O)Nc2ccc3c(c2)CN(C(=O)Cc2ccccc2)C3)c(Cl)n1,56329bfdab
CCOC(=O)[C@@H](OC(C)(C)C)c1c(C)cc2nc(-c3cnc4c(CC)cnn4c3)sc2c1-c1ccc(Cl)cc1,b2476bc189
COc1ccc(CN2C(=O)C(C(=O)O)CC(c3cccc(OC)c3OC)c3cc(Cl)ccc32)c(OC)c1,270c6aed20
CSc1ncc(C(=O)O)c(NC2(c3ccccc3)CC2)n1,71b4400798
Cc1cc(COc2ccc(C(O)C(C)(C)C(=O)NO)cc2)c2ccccc2n1,200d3b60ac
CC(C)(C)OC(=O)Nc1nc(CCOc2ccc([N+](=O)[O-])cc2)cs1,7ea24d8dfa
COC(=O)c1ncc2cc(Br)ccc2c1OCc1ccccc1,b52011549e
CCc1c(-c2cccnc2)[nH]c2ccccc12,c06fb6b182
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(O)cc1,d43aca0706
CC#CCOc1cc(N(CC)C(C)C)ncn1,5a6ada8fe4
CN1C(=O)N(COCC[Si](C)(C)C)c2ccc(Br)cc2S1(=O)=O,6449d226dc
CCN(CC)CCOc1cnc(N)nc1,7a31748062
CCOC(=O)C1CCOc2c1cc(Cl)c(Oc1ccc(C(=O)Nc3cccc(-c4ccc(Cl)cc4)n3)cc1)c2Br,80226c952a
CC(C)N(C=Nc1ccncc1OC(=O)N(C)C)C(C)C,361bb1b9b2
CCOP(=O)(Cc1ccc([N+](=O)[O-])c(C)c1)OCC,ab93142f4c
COc1ccc(CNC(=O)c2cnc(CN)c3c(OC)cc(OC)cc23)cc1,2cbf7e4993
CCOC(=O)c1cc2cc(F)ccc2n1CC,96d5064018
COC(=O)CCc1ccc2c(-c3c(-c4cccc(C)n4)nn4c3CCC4)ccnc2c1,15d5ee0fe2
CCOC(=O)C1(NC(=O)c2cccc(C(F)(F)F)c2C=C(C)C)Cc2ccccc2C1,3bb722c371
C[C@H](N)C(=O)OC1CCCC1,f5a2a30280
COC(=O)Nc1ccc(OCc2nc3ccccc3s2)cc1C,3a46ae05d1
Nc1cc(-c2ccc(F)c(F)c2)ccc1C(=O)N[C@@H](CCC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,c1f0064ba9
NNC(=O)c1ccccc1,5de71577f7
CCCCNc1ncc2c(-c3ccc(F)cc3)cn([C@@H]3CC[C@@H](O)CC3)c2n1,8335f662c5
Cc1cccc(-c2c(F)cccc2C(OCCOS(C)(=O)=O)[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)c1,922a7f5081
C#Cc1cc2cn[nH]c2c(C(=O)O)c1N,1b348d2aa6
CC(C)(C)OC(=O)Nc1cccc(CCCO)c1,d9f976e547
C[C@H]1CCc2c(ccc(Br)c2OC2CCC2)N1C(=O)C1CC1,ac7b0e711c
CC(C)(O)c1cc(C(=O)NS(=O)(=O)N2CCC2)c(F)cc1OCC12CC3CC(CC(C3)C1)C2,fa80e90ccd
COc1cc2cc(n1)NCCC=CCCC(C)CC(C1CC(C)C(=O)O1)NC2=O,861ab6d401
CCCCNC[C@@H]1CC(c2ccc(-c3ccc(N4C[C@H](Cn5ccnn5)OC4=O)cc3F)cn2)=NO1,d3e381ae6f
CC1(C)C(=O)CC1C(=O)O,f611ea747f
CCCC(C(=O)O)c1c(C)nc2sc3c(c2c1-c1ccc(CC)cc1)CCC3,e8decb251a
COc1cc(C)c(S(=O)(=O)N[C@H](CN2C(=O)c3ccccc3C2=O)C(=O)OC(C)(C)C)c(C)c1,78b102d6bf
O=C(c1nn(C2CCCN(CCN3CCOCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,28f60692aa
Nc1cc(Oc2ccc(Cl)cc2Cl)nc(N)n1,9c56c17395
Cc1nc(NC(=O)C2CC2c2ccccc2)sc1C(=O)NCc1ccccc1,20372cf152
Cn1cc(-c2ccncn2)cc(Br)c1=O,238006998c
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1Cl,5b20d83a7f
O=C(N=C1SCCN1Cc1ccc(Cl)nc1)C(F)(F)F,c69c1eddc2
COc1cc(Cn2cc(I)c3c(Cl)ncnc32)cc(OC)c1OC,dccf80fe5f
CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3cnc(N5CC[C@@H](N(C)C)C5)cn3)C4)n[nH]c2c1,eb5d282c44
O=C(NC1CCCCC1)c1cnn(-c2ccc(Br)cc2)c1C1CC1,d1948ef1de
CC(C)(C)OC(=O)N1CCC(C(=O)Nc2ccccc2Br)CC1,1dffcab1cd
CCc1ccccc1Nc1cc2c(cn1)ncn2C1CC1,8aa8e77404
COC(Cc1ccc(OCCN(C)c2nc3ccccc3o2)cc1)C(=O)O,440bbb1d85
Fc1cc(C(F)(F)F)ccc1C=Cc1nc(COc2ncc(CCCCn3ccnn3)cn2)co1,735c73335d
CCOC(=O)c1c(/C=C/c2cccc(OC(F)F)c2OCCC(C)C)nc2sccn12,f60dbcb4c2
Cc1cc(Oc2c(F)cc(C(F)(F)F)cc2Cl)n[nH]1,4420e175e4
CCCCCC(COc1ccc(C(=O)OC)cc1)c1ccc2c(c1)C(C)(C)CCN2CC,cb61bc2a8b
COCCOc1cc([N+](=O)[O-])c2[nH]c(C(=O)O)cc2c1,0c6c062b8b
CCOC(=O)N1CCN(C(=O)OC(C)(C)C)C[C@H]1C,847e3feff6
Clc1cc(N2CCCC2)nc2c1CCC2,e3df093968
CC(C)NC(=O)OCCc1nccn1CCCCc1ccc(OCc2coc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,9a34700d6a
Cc1cc(-c2cc(C(F)(F)F)nc(-c3ccnc(-c4cccc(S(=O)(=O)NC(C)(C)C)c4)c3)n2)ccc1Cl,c6495e0e40
